Area Code,Area,Item Code,Item,Element,Year,Unit,Value,Flag
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),1994,tonnes,616418.67,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),1995,tonnes,605144,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),1996,tonnes,620982.67,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),1997,tonnes,708252.33,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),1998,tonnes,635431,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),1999,tonnes,730096.67,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2000,tonnes,786609.33,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2001,tonnes,823944,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2002,tonnes,822515.33,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2003,tonnes,847690.67,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2004,tonnes,831355.33,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2005,tonnes,836703,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2006,tonnes,866935.33,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2007,tonnes,850492.5,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2008,tonnes,713921.5,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2009,tonnes,667680,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2010,tonnes,794285.5,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2011,tonnes,834587.5,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2012,tonnes,813558,S
117,Republic of Korea,2543,"Sweeteners, Other",Food supply quantity (tonnes),2013,tonnes,794454.5,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1961,tonnes,44,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1962,tonnes,50,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1963,tonnes,47,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1964,tonnes,68,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1965,tonnes,67,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1966,tonnes,77,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1967,tonnes,77,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1968,tonnes,98,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1969,tonnes,498,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1970,tonnes,258,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1971,tonnes,226,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1972,tonnes,167,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1973,tonnes,141,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1974,tonnes,184,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1975,tonnes,171,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1976,tonnes,161,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1977,tonnes,109,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1978,tonnes,85,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1979,tonnes,105,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1980,tonnes,78,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1981,tonnes,78,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1982,tonnes,88,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1983,tonnes,39,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1984,tonnes,102,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1985,tonnes,103,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1986,tonnes,53,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1987,tonnes,94,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1988,tonnes,104,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1989,tonnes,108,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1990,tonnes,44,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1991,tonnes,561,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1992,tonnes,658,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1993,tonnes,845,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1994,tonnes,946,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1995,tonnes,697,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1996,tonnes,1854,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1997,tonnes,1736,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1998,tonnes,2119,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),1999,tonnes,3057,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2000,tonnes,2599,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2001,tonnes,1796,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2002,tonnes,1695,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2003,tonnes,1721,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2004,tonnes,2212,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2005,tonnes,2868,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2006,tonnes,2458,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2007,tonnes,2367,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2008,tonnes,2579,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2009,tonnes,1897,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2010,tonnes,2648,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2011,tonnes,3490,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2012,tonnes,3395,S
117,Republic of Korea,2635,Tea (including mate),Food supply quantity (tonnes),2013,tonnes,3902,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1961,tonnes,10302,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1962,tonnes,11134,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1963,tonnes,10906,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1964,tonnes,16379,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1965,tonnes,21083,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1966,tonnes,25312,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1967,tonnes,41238,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1968,tonnes,47388,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1969,tonnes,42844,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1970,tonnes,46302,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1971,tonnes,48705,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1972,tonnes,47546,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1973,tonnes,48297,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1974,tonnes,47039,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1975,tonnes,31165,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1976,tonnes,31151,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1977,tonnes,36394.56,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1978,tonnes,33570.89,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1979,tonnes,52650.22,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1980,tonnes,47252.67,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1981,tonnes,70437.22,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1982,tonnes,56387.22,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1983,tonnes,41427.26,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1984,tonnes,41626.47,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1985,tonnes,52498.1,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1986,tonnes,48169.72,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1987,tonnes,108132.09,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1988,tonnes,106963.82,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1989,tonnes,108603.22,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1990,tonnes,107915.39,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1991,tonnes,124950.16,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1992,tonnes,153526.61,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1993,tonnes,174818.01,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1994,tonnes,177343.49,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1995,tonnes,212856.33,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1996,tonnes,253995.54,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1997,tonnes,292956.59,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1998,tonnes,255946.11,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),1999,tonnes,316137.07,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2000,tonnes,301826.26,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2001,tonnes,252161.14,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2002,tonnes,278732.67,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2003,tonnes,313372.72,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2004,tonnes,435868.85,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2005,tonnes,475579.83,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2006,tonnes,477734.71,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2007,tonnes,519115.1,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2008,tonnes,446944.51,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2009,tonnes,415606.63,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2010,tonnes,378555.61,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2011,tonnes,418430.39,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2012,tonnes,476870.61,S
117,Republic of Korea,2601,Tomatoes and products,Food supply quantity (tonnes),2013,tonnes,433611.9,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1961,tonnes,1918384,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1962,tonnes,2008015,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1963,tonnes,1927629.54,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1964,tonnes,2154580.1,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1965,tonnes,2276107.42,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1966,tonnes,2403081.4,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1967,tonnes,2548217.66,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1968,tonnes,2792387.01,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1969,tonnes,3031626.79,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1970,tonnes,3147390.64,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1971,tonnes,3500937.17,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1972,tonnes,3331467.15,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1973,tonnes,3288498,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1974,tonnes,3601747.08,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1975,tonnes,5009668.79,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1976,tonnes,6221763.19,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1977,tonnes,6197232.5,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1978,tonnes,7702331.19,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1979,tonnes,7732599.04,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1980,tonnes,7116242.18,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1981,tonnes,7316490.68,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1982,tonnes,7606354.76,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1983,tonnes,6631334.41,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1984,tonnes,7268972.42,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1985,tonnes,6911409.4,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1986,tonnes,7720340.51,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1987,tonnes,6813168.67,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1988,tonnes,7225835.9,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1989,tonnes,7642992.21,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1990,tonnes,8145865.4,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1991,tonnes,7808929.24,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1992,tonnes,7805065.79,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1993,tonnes,9007147.15,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1994,tonnes,8113633.03,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1995,tonnes,8846676.52,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1996,tonnes,8939799.82,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1997,tonnes,8547419.25,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1998,tonnes,8517414.92,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),1999,tonnes,8727510.86,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2000,tonnes,9740721.41,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2001,tonnes,9718219.78,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2002,tonnes,8546960.94,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2003,tonnes,9030910.74,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2004,tonnes,9524796.68,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2005,tonnes,8715467.28,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2006,tonnes,9285931.35,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2007,tonnes,8599314.48,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2008,tonnes,9254810.46,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2009,tonnes,8828489.15,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2010,tonnes,7857789.73,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2011,tonnes,9003617.05,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2012,tonnes,8100604.12,S
117,Republic of Korea,2605,"Vegetables, Other",Food supply quantity (tonnes),2013,tonnes,8492116.76,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1961,tonnes,301051.24,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1962,tonnes,439453.84,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1963,tonnes,746155.46,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1964,tonnes,387698.63,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1965,tonnes,520791.02,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1966,tonnes,481940.63,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1967,tonnes,765087.89,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1968,tonnes,977169.93,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1969,tonnes,1334988.29,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1970,tonnes,1260293.81,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1971,tonnes,1507547.06,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1972,tonnes,1822136.56,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1973,tonnes,1763552.68,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1974,tonnes,1451556.66,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1975,tonnes,1428038.97,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1976,tonnes,1653566.92,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1977,tonnes,1741220.3,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1978,tonnes,1483408.6,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1979,tonnes,1558796.81,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1980,tonnes,1843483,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1981,tonnes,1797273.26,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1982,tonnes,1855190,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1983,tonnes,1825789.13,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1984,tonnes,1951942.28,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1985,tonnes,2033728.4,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1986,tonnes,2013087.61,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1987,tonnes,2040586.56,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1988,tonnes,2135374.06,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1989,tonnes,2024973.64,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1990,tonnes,2042248.6,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1991,tonnes,1991191.69,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1992,tonnes,2002616,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1993,tonnes,2119000.42,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1994,tonnes,2171508.18,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1995,tonnes,2193749.61,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1996,tonnes,2240657.23,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1997,tonnes,2264963.66,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1998,tonnes,2280831.82,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),1999,tonnes,2351867.35,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2000,tonnes,2478725.42,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2001,tonnes,2390691.44,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2002,tonnes,2381816.83,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2003,tonnes,2380388.59,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2004,tonnes,2401793.42,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2005,tonnes,2377151.57,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2006,tonnes,2395148.22,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2007,tonnes,2429905.02,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2008,tonnes,2314216.24,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2009,tonnes,2509039.45,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2010,tonnes,2525752.87,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2011,tonnes,2423834.66,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2012,tonnes,2497449.55,S
117,Republic of Korea,2511,Wheat and products,Food supply quantity (tonnes),2013,tonnes,2504735,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1961,tonnes,0,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1962,tonnes,0,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1963,tonnes,0,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1964,tonnes,0,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1965,tonnes,12,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1966,tonnes,16,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1967,tonnes,22,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1968,tonnes,22,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1969,tonnes,19,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1970,tonnes,39,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1971,tonnes,50,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1972,tonnes,22,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1973,tonnes,40,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1974,tonnes,21,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1975,tonnes,25,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1976,tonnes,26,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1977,tonnes,82,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1978,tonnes,244,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1979,tonnes,481,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1980,tonnes,171,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1981,tonnes,85,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1982,tonnes,88,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1983,tonnes,75,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1984,tonnes,210,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1985,tonnes,165,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1986,tonnes,195,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1987,tonnes,135,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1988,tonnes,1364,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1989,tonnes,1303,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1990,tonnes,1904,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1991,tonnes,1231,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1992,tonnes,2128,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1993,tonnes,3212,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1994,tonnes,3938,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1995,tonnes,5693,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1996,tonnes,5886,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1997,tonnes,9406,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1998,tonnes,2232,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),1999,tonnes,5720,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2000,tonnes,8087,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2001,tonnes,8847,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2002,tonnes,11533,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2003,tonnes,13991,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2004,tonnes,15935,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2005,tonnes,19018,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2006,tonnes,22177,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2007,tonnes,31783,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2008,tonnes,28724,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2009,tonnes,22921,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2010,tonnes,24743,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2011,tonnes,25677,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2012,tonnes,28358,S
117,Republic of Korea,2655,Wine,Food supply quantity (tonnes),2013,tonnes,32956,S
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1961,tonnes,532297,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1962,tonnes,628613,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1963,tonnes,554258,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1964,tonnes,505155,A
117,Republic of Korea,2924,Alcoholic Beverages,Food supply quantity (tonnes),1965,tonnes,601565,A
